	CM.82_WGS	CM.79_WGS	CM.67_WGS	CM.580_WGS	CM.574_WGS	CM.555_WGS	CM.553_WGS	CM.536_WGS	CM.532_WGS	CM.530_WGS	CM.528_WGS	CM.525_WGS	CM.520_WGS	CM.514_WGS	CM.512_WGS	CM.511_WGS	CM.490_WGS	CM.486_WGS	CM.47_WGS	CM.466_WGS	CM.454_WGS	CM.445_WGS	CM.443_WGS	CM.439_WGS	CM.438_WGS	CM.437_WGS	CM.432_WGS	CM.425_WGS	CM.418_WGS	CM.413_WGS	CM.412_WGS	CM.409_WGS	CM.408_WGS	CM.403_WGS	CM.402_WGS	CM.397_WGS	CM.395_WGS	CM.392_WGS	CM.389_WGS	CM.382_WGS	CM.378_WGS	CM.376_WGS	CM.375_WGS	CM.373_WGS	CM.370_WGS	CM.369_WGS	CM.367_WGS	CM.366_WGS	CM.364_WGS	CM.361_WGS	CM.358_WGS	CM.347_WGS	CM.345_WGS	CM.343_WGS	CM.342_WGS	CM.340_WGS	CM.339_WGS	CM.335_WGS	CM.328_WGS	CM.317_WGS	CM.316_WGS	CM.310_WGS	CM.308_WGS	CM.294_WGS	CM.291_WGS	CM.29_WGS	CM.289_WGS	CM.285_WGS	CM.284_WGS	CM.283_WGS	CM.278_WGS	CM.275_WGS	CM.24_WGS	CM.228_WGS	CM.208_WGS	CM.206_WGS	CM.199_WGS	CM.178_WGS	CM.177_WGS	CM.164_WGS	CM.162_WGS	CM.16_WGS	CM.152_WGS	CM.147_WGS	CM.146_WGS	CM.129_WGS
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Kluyvera.s__Kluyvera_georgiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Kosakonia.s__Kosakonia_cowanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12889	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia.s__Hafnia_alvei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella.s__Morganella_morganii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Proteus.s__Proteus_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia.s__Providencia_rettgeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03716	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_parainfluenzae	1.16377	0	0.03329	0.01766	0.00227	0	0	0	0.10346	0.04176	0	0.02982	0	0	0	0	0	0	0	0	0.07991	0.04493	0	0	0	0	0.11384	0	1.45547	0	0.01351	0.03915	0	0	0	0.02857	0	0	0	0.03864	0	0	0.02222	0	0	0	0.00365	0	0	0	0.03089	0.01731	0	0	0	0	0	0	0	0	1.40633	0.08375	0.11786	0	0	0	0	0	0.16257	0	0.37081	0.05867	0.04186	0	0	0.04031	0.30985	0	0	0.48313	0	0	0	0.0943	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_pittmaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01493	0	1.65174	0.1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sp_HMSC71H05	0	0	0	0.05203	0	0	0	0	0.25414	0	0	0	0	0	0	0	0	0	0	0	0	0.07637	0	0	0	0	0	0	0.45377	0	0	0	0	0	0	0.17189	0	0	0	0.28574	0	0	0.04694	0	0	0	0	0	0.02809	0	0	0.02766	0	0	0	0	0	0	0	0	0	0	0.22251	0	0	0	0	0.00515	0.36384	0	1.25454	0.08746	0	0	0	0.10513	0	0	0	0.27642	0	0	0	0	0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Brachyspirales.f__Brachyspiraceae.g__Brachyspira.s__Brachyspira_pilosicoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Brachyspirales.f__Brachyspiraceae.g__Brachyspira.s__Brachyspira_sp_CAG_700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__Treponema_berlinense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19972	0	0	0.19173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36201	0	0	0	0.28665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43162	12.77876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.11866
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__Treponema_porcinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__Treponema_succinifaciens	0	0.30432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06134	0.02108	0	0	0.21954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03006	0	0.79832
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Fretibacterium.s__Fretibacterium_fastidiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter.s__Pyramidobacter_piscolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0.62264	0	0	0.2983	0	0	0	0	0	0.23133	3.41921	12.05658	0.75941	0.2973	0	0	0	0	0	0	0	0	0	0	0	0	0.3331	0.61283	0	0	0	0	0.01171	0	1.97292	0	0	0	0.28416	0	0	0	0	0	0	0	0	0.10905	0.02637	0	0	0	0	0	0	0.41248	0	0	0	0	0	0	1.23389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11975	0	0	0
k__Eukaryota.p__Ascomycota.c__Eurotiomycetes.o__Eurotiales.f__Aspergillaceae.g__Aspergillus.s__Aspergillus_cristatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota.p__Ascomycota.c__Saccharomycetes.o__Saccharomycetales.f__Saccharomycetaceae.g__Saccharomyces.s__Saccharomyces_cerevisiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13264	0
